time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
0.0,1,0.0,0.0,0.0,0.0,0.012537010523114513,-0.041272068868750955,-0.30384035875233306,0.9517460144868954
0.0,2,0.0,0.43061268344130355,-3.792626655771363,0.4072565449588026,0.01248229243820981,-0.041267438030489316,-0.3038337404092492,0.9517490473453659
0.0,3,0.0,0.778283187729567,-6.854083025777403,0.7351050126570704,0.01239760539286018,-0.0412760731715842,-0.3038211036254513,0.9517538138383633
0.0,4,0.0,1.0630259628540633,-9.371453939153474,1.000907720946579,0.012440321088191542,-0.041259478951795964,-0.3037759078449894,0.9517684023021575
0.0,5,0.0,1.3005964961388927,-11.471051859534713,1.2216915428787622,0.012510562108734684,-0.0412306816019354,-0.30380108450220206,0.9517606935494075
0.0,6,0.0,1.5004110769305874,-13.240093646577849,1.4068424401249005,0.012519116357965392,-0.04121978902292902,-0.3038287125050513,0.9517522336070684
0.0,7,0.0,1.670181740665508,-14.742468850289962,1.5631874961286019,0.012362883782263072,-0.04123690843122815,-0.3037826208333725,0.9517682468790541
0.0,8,0.0,1.8175842810124077,-16.025940499413046,1.6988334510482925,0.012232732667303592,-0.041272646694373284,-0.3037301527530474,0.9517851244871093
0.0,9,0.0,1.9441137282678458,-17.12700067572731,1.814317469198366,0.012284023008150971,-0.04126142854872518,-0.30372540463795633,0.9517864654797121
0.0,10,0.0,2.0530930772043416,-18.074649324574203,1.9128410129794666,0.012417416500647233,-0.041240489249440904,-0.3037508003127632,0.9517775376227746
0.0,11,0.0,2.147191928687526,-18.892253591977564,1.9969852267213382,0.012495457215971997,-0.04121579236833162,-0.30378145031081316,0.9517678038552646
0.0,12,0.0,2.2286022639089613,-19.59976639335887,2.0944491826759344,0.012530939662367497,-0.04120758245027429,-0.30381531266982,0.9517568841290939
0.0,13,0.0,2.2991377895185066,-20.21214749343939,2.177968408625247,0.01250648443618529,-0.0412051175322736,-0.30381955362422763,0.9517559587266969
0.0,14,0.0,2.3603193369449476,-20.742734545227776,2.249493798359523,0.012340830239803894,-0.04123448819647292,-0.3037974736169821,0.9517638971489234
0.0,15,0.0,2.394852858723443,-21.213922522197514,2.260826886563162,0.01223586629152941,-0.04127530189471081,-0.3037121750983046,0.9517907058417061
0.0,16,0.0,2.42488943625927,-21.62269538987521,2.2698475167306094,0.012429675762293578,-0.04124751974505999,-0.30372145145555624,0.9517864388617098
0.0,17,0.0,2.4477530710828868,-21.97483850986781,2.2784220649378666,0.012530994865895246,-0.04123834301083075,-0.30376289658215255,0.9517722815324118
0.0,18,0.0,2.4676720463754553,-22.280572208799995,2.285061749264256,0.012484642980546698,-0.041254123461042014,-0.30377609990380944,0.9517679927977932
0.0,19,0.0,2.485035681439433,-22.546075652706847,2.2900246401194178,0.0123527058514378,-0.04128591316448964,-0.3037460426264267,0.9517779287318587
0.0,20,0.0,2.500182714176858,-22.776661432661058,2.2935404931780137,0.012259322599709743,-0.04131120257935608,-0.3037110132761353,0.9517892171934008
0.0,21,0.0,2.5094702456294256,-23.001003589790372,2.343631064419884,0.012250486067448791,-0.04132736985250286,-0.30369145938201886,0.951794868440992
0.0,22,0.0,2.5176045666723894,-23.195852771816433,2.3863598005965385,0.012315857449948777,-0.041326788080389434,-0.3036617692349872,0.9518035228697719
0.0,23,0.0,2.5247418327713267,-23.365090998626528,2.4227085067145895,0.012404614863300122,-0.04130027005319858,-0.3036885809549859,0.951794966902627
0.0,24,0.0,2.5310089092253065,-23.512087335619647,2.453515323293768,0.012489009212983695,-0.041282015344164466,-0.30370764865215955,0.9517885710640671
0.0,25,0.0,2.5363912021123607,-23.639775573013765,2.481773753558856,0.012537130922994223,-0.04126774838557973,-0.3037493785467764,0.9517752404448495
0.0,26,0.0,2.5411270710456697,-23.750686488133802,2.5055621099892087,0.01238494407741539,-0.041291920603885604,-0.30371506732039893,0.9517871339409917
0.0,27,0.0,2.545299076717941,-23.84701143260073,2.5254610726454345,0.012300380663097925,-0.041315377287518475,-0.30367386729875584,0.9518003585600032
0.0,28,0.0,2.5463447997621955,-23.93065519097796,2.5431229273507236,0.012245947214293935,-0.04132674539691243,-0.303624742221307,0.9518162389887915
0.0,29,0.0,2.5473139384945944,-24.003268499097672,2.5577137213040544,0.012422395882856081,-0.04129362483096036,-0.3036504092952934,0.9518072018868372
0.0,30,0.0,2.548218073936114,-24.066297628966275,2.5696428257599897,0.012500834046389615,-0.041267981618485695,-0.3036866935168302,0.9517957107605054
0.0,31,0.0,2.5511531242909693,-24.120323658551612,2.582933053083893,0.01253145895598855,-0.04124653588313605,-0.30375086350965075,0.9517757607394807
0.0,32,0.0,2.5537562710941377,-24.167212629825805,2.593731103893278,0.012482949062728808,-0.041246092257163046,-0.30373762894862655,0.9517806410181274
0.0,33,0.0,2.5548756863487365,-24.20814074889067,2.6027796392890297,0.01235238052964822,-0.04126687596164519,-0.3037152794942829,0.951788575601392
